osoba_id,nazwa_firmy,stanowisko,branza
9633259d-d3b2-4af4-a34e-51922018f7b7,Martinez LLC,Editorial assistant,harness
7e303181-45dd-4c85-aab3-d281c5a53950,Brooks Barnes and Vazquez,Production assistant radio,morph
d8cb08df-8151-4d0b-957c-3b2174bb31b9,Alvarez Inc,Chemist analytical,productize
41cda355-9fa7-4a60-a1f9-aa95991b5680,Mills Parker and Hunter,Chartered legal executive (England and Wales),enable
f17fae31-8cb9-4310-92f9-273b75b70fba,George-White,Designer graphic,seize
251696f9-3ba9-4440-b382-9dd4698d2abc,Gardner Lopez and Robinson,Logistics and distribution manager,extend
b872e269-cbf4-4929-a78b-4047725c3ddb,Holmes LLC,Tourist information centre manager,monetize
ef82772d-9ba4-4ed7-ba8d-e781607f4e38,Duke-Ellis,Ranger/warden,seize
df6f173b-8ef4-4d49-bfbc-93305e13a74a,Barrett Beard and Thomas,Tree surgeon,envisioneer
1c32a2f5-a82c-46c9-ac18-81c3b6c7a765,Avery-Alvarez,Airline pilot,enable
e6a4c2b3-e953-4665-95ef-12fc8c02ddc2,Howell Lawrence and Watkins,Engineer electrical,extend
47a4a67d-e4b3-44de-a215-48d15898e810,Parker-Barnes,Optician dispensing,syndicate
c78b7d2f-5e69-4ec2-8cce-9ee9fef07d24,Nelson-Russell,Information officer,incentivize
244fc29e-388b-4b63-b025-0fdcf3ae19ba,Phillips PLC,Paediatric nurse,expedite
0df399ec-692b-4d3e-a520-a2dd0601ec88,Taylor Group,Consulting civil engineer,incubate
c5134a9b-284a-4cfd-b85a-7e5df4f310a7,Mejia Singh and Spencer,Engineer structural,cultivate
246755db-119b-499f-ab3a-a768d1bf8ce6,Fry Ltd,Exhibitions officer museum/gallery,repurpose
4eb25463-92b5-4329-9df1-3c2488c4eac4,Lambert-Pollard,Company secretary,envisioneer
4ac810b0-5a5e-42c1-ba7b-4280ea050a76,Shaw-Stewart,Primary school teacher,maximize
653f7334-f933-40fc-9273-0985822a4097,Johnson-Hunt,Horticultural therapist,extend
f2d43906-1af5-4dde-ba3d-9e86832215ac,Lyons Inc,Geophysical data processor,envisioneer
220a6f96-dd12-4e1f-a98d-83a559bf7960,Matthews-Carter,Technical brewer,cultivate
b49361b7-7364-4e7b-bf84-0165b1acd8ca,Ramsey and Sons,Medical physicist,integrate
a25f9fe3-0a1f-466c-a665-cefa1981dc01,Freeman Becker and Allen,Designer interior/spatial,utilize
342d7d6c-f4c5-4bdc-a47f-cb31ff7dc4f5,Castaneda Hood and Cook,Engineer production,architect
8aab2dcc-fa98-405a-a2f7-61291548f35e,Thomas Alexander and Farmer,Pathologist,strategize
dbb50203-ec6e-43f6-b1ad-45e3f797d322,Walters-Murphy,Merchandiser retail,utilize
6ea14bc9-807e-4729-b892-62124664c601,Freeman-Watson,Cabin crew,expedite
01a5f489-adf0-4227-9812-12d2d983e218,Martin Ltd,Aeronautical engineer,streamline
bc3e1cfb-5eac-4b3b-ae04-4b14cd48d1ec,Shannon Inc,Forest/woodland manager,synthesize
eaec3945-c35b-4a2e-81ef-5274ea1cc093,Daniel Lewis and Booker,Engineer aeronautical,deliver
f996c3eb-0e38-4ee6-88d9-d148e59e30e0,Gray Baker and Smith,Health promotion specialist,synergize
e605efaf-d940-4d7f-a67e-308c4d5a7528,Obrien-Nelson,Administrator sports,re-intermediate
538a7102-5286-4bb3-bf2a-a1b5c64ccfc1,Harris Dixon and Clark,Scientist research (life sciences),synthesize
84db61dc-ac3c-4e3f-9590-701c7649fbd8,Becker-Jones,Animal nutritionist,harness
e82c34a8-4481-4a9c-9d65-98479e1a6b4b,Murray and Sons,Insurance risk surveyor,harness
17e9b97f-0228-4caa-9cf0-02f98490f0be,Medina-Cole,Video editor,aggregate
3f4dbac0-e16d-410f-bb64-9261b29a221b,Rodriguez-Ewing,Primary school teacher,productize
2e23910d-d056-401d-bbc2-9cbcc6a01286,Dennis Ramirez and Smith,Physiotherapist,drive
fdd0bc43-40be-41e1-8278-a4dbb52f2d3a,Howard Vang and Watkins,Administrator education,morph
86ae43a7-a221-4614-ad23-20e9a08d950a,Middleton Lewis and Mejia,Oceanographer,mesh
649feb02-2c55-4746-8a3f-ec053bcdc357,Snyder Ltd,Medical technical officer,unleash
a196fcb5-8ae8-4c83-9ac5-cd28ee7b4566,Maxwell-Wilcox,Set designer,synthesize
b0c52612-72e1-4a25-96c5-20cfc9239549,Johnson Inc,Merchant navy officer,expedite
931e902f-5197-4988-a927-4a14663c4b9d,Ferrell Taylor and Nelson,Scientist water quality,aggregate
0e3855f0-b65a-4166-8a36-ab270eb44bb5,Bennett Inc,Water engineer,disintermediate
0d155afc-7038-4502-afe5-dda614a2890d,Johnson-Bell,Surveyor planning and development,expedite
57ef4ab2-b9aa-4144-bbb4-4cda10d9975c,Thompson Warren and Jackson,Engineer site,benchmark
4f834dd3-2d92-4450-b86f-729e74e24686,Hicks Webb and Ochoa,Geologist engineering,innovate
125f607d-233b-4ff2-8c13-ca918116df00,Moore LLC,Administrator education,syndicate
4a40aa48-1f7d-4a3c-8f80-a1a75d30fc58,Evans-Miller,Education administrator,synthesize
46f7480f-b454-4ed4-8853-872d18251b72,Lindsey Sims and Mcintyre,Armed forces operational officer,aggregate
db899caf-e37b-4e47-838d-fad84afdb68a,Baker Fox and Bonilla,Copywriter advertising,maximize
23617bf0-e2b2-472e-821b-180ea3a83e8e,Schneider-Hicks,Bookseller,leverage
8aae3717-b472-465d-862f-ef44244f3040,Thomas Obrien and Figueroa,Technical brewer,reinvent
af390529-cea9-4ac8-843f-05efa1400498,Page Brown and Russell,Engineer biomedical,cultivate
86019e58-d22f-4d31-a9c5-034ed5c1192d,Carter-Williams,Further education lecturer,deliver
ecadaa83-98de-4989-9fdf-39030bb7d25d,Woodard White and Hale,Surveyor commercial/residential,extend
eeb7df49-28a5-4eac-a086-d493e40dd2ce,Williams Murphy and Black,Embryologist clinical,engineer
94036388-a43d-43fe-b826-9bc501ce01d9,Sparks Hickman and Maddox,Engineer maintenance,expedite
735f7eb2-5d60-489c-a7d5-6870a6bde70d,Osborn-Clark,Passenger transport manager,empower
31cbab6e-e5a7-4eec-9eee-a26460e6aa24,Jones Inc,Waste management officer,syndicate
7e38b414-aa98-42fe-85c3-2e93b7505554,Sherman LLC,Community pharmacist,re-contextualize
d3fb1913-bb7e-450f-9bb8-822a54e86a8d,Malone Reeves and Rojas,Journalist broadcasting,disintermediate
62b89cdc-d983-43ab-9bc8-b621b47ae753,Hall Nielsen and Jones,Building control surveyor,e-enable
9a5b909e-8ae0-4bbd-a286-a0835d170cef,Jacobs-Davis,Research scientist (medical),target
43ca1959-a930-4378-9fd6-9a5da830cef2,Parker-Long,Corporate treasurer,extend
f897cc38-680e-42e1-a4b6-b241adf076df,Schmitt PLC,Child psychotherapist,leverage
950a308c-2723-4cc5-8956-c891c4c1b976,Castillo-Wong,Librarian public,re-intermediate
e77751d2-21a5-4416-8765-0f3d9e8e971f,Skinner Harris and Tran,Administrator arts,incubate
e3e7e867-e4f0-4695-98bb-f7b0f141efa0,Welch-Richardson,Designer graphic,incentivize
781035e0-70f3-452f-9527-8beee0c82fbd,Black Joseph and Wilson,Emergency planning/management officer,extend
0db5145d-4d11-4597-b746-e5123358d2e5,Clark LLC,Energy engineer,unleash
eef5b6ad-73ed-49e5-b758-99e9aad401f1,Watson-Torres,Systems analyst,enable
ae5efd70-91ba-4b7e-a52d-55a2627e287a,Gonzalez Rivera and Montes,Dispensing optician,envisioneer
a4b81e0e-2ef8-4249-9a6f-92326c223f99,Wilkins Romero and Sherman,Tourist information centre manager,unleash
f8bddc90-c92a-427d-96cb-3074685e8365,Jordan Group,Office manager,iterate
682feeb7-7ee6-402c-a579-535d6f5e4cff,Marquez-Madden,Designer furniture,architect
01183e00-1a3c-4c41-8e19-959bf88ef53a,Jones-Shepherd,Statistician,utilize
813344ae-b67d-41b9-9a43-010374af3b48,Cook Ltd,Oncologist,envisioneer
50df11d3-7868-40dc-8064-c5043a8946be,Bailey-Kelly,Development worker international aid,morph
820236de-5438-4be9-9589-f61005da526a,Baird-Sampson,Freight forwarder,cultivate
0542ccc5-a844-441f-b197-d52a05b7fb8a,Ibarra and Sons,English as a foreign language teacher,redefine
ea9ac0fa-db5f-461b-85fa-26d67d55bb62,Castro-Anderson,Designer interior/spatial,repurpose
0dbf598e-16e6-4bd4-bf6c-118af257e40b,Morris-Peck,Engineering geologist,orchestrate
77823645-0c4d-4978-bdd7-24ebfcc3420a,Castillo PLC,Visual merchandiser,enhance
a4abdaf4-7e65-495b-8ece-e299f651134f,Young Wise and Herring,Graphic designer,expedite
7f3b4fa4-5c9f-40ab-bbb1-c040301ad73d,Gutierrez-Griffith,Clinical scientist histocompatibility and immunogenetics,synthesize
d99d606a-7b6a-48cf-a41c-554ca169bbfa,Rose Rocha and Patel,Medical technical officer,grow
b11507fb-a4e7-4954-ad51-0b4196cb01b1,Norris-Burton,Insurance broker,target
967b5b62-15d3-4763-9203-c3f41fdfb242,Adams Foster and Thornton,Publishing copy,engineer
459173a8-6d8a-4382-be44-d9fb56a41acb,Cox Christensen and Schmidt,Librarian academic,disintermediate
38f083dc-d389-4c30-8609-0e0a4095057b,Williams Morton and Olson,Geoscientist,unleash
939bbc0e-2ae1-4e16-9113-57c251467d77,Roman PLC,Research scientist (medical),optimize
10890f9c-00f5-4205-8629-c76e54449468,Miles-Jackson,Conservator furniture,utilize
a3fb6482-b3f5-4c8e-bf69-9b1e36039efb,Bailey-Smith,Pathologist,integrate
8eff0485-7c8b-4ade-935b-9ff2985788a2,Logan Wong and Reynolds,Data scientist,exploit
06e5177f-b34b-4142-bbba-5a4754e01506,Payne LLC,Administrator local government,re-intermediate
1fc3665c-31ab-4558-916b-44e5e7dd1ebd,Vang-Baxter,Administrator Civil Service,enable
2b6d879d-bcac-40b4-ad89-51d5f043c600,Sullivan-Flynn,Secretary company,grow
30ae9e0d-cb98-4db4-a595-cd50e9e5f57e,Hicks-Smith,Surgeon,architect
948398d4-5a85-4914-a780-d9a71793de05,Jones Shelton and Mitchell,Nutritional therapist,enable
2a2ed351-4c3f-4af6-9bf9-d672b21d5885,Taylor Young and Lutz,Scientist clinical (histocompatibility and immunogenetics),extend
368d5598-6c3b-4265-845d-3fa26c64f6c1,Hernandez James and Hendricks,Banker,embrace
0e0ebea0-190d-493d-84a7-96058a0babdb,Soto Ltd,Presenter broadcasting,maximize
653c1ba5-48fd-4a69-9969-2228bd3e5d38,Pearson-Miller,Chartered certified accountant,strategize
5e4f0db5-0b98-43a5-bc6c-46ec2447eb0b,Lee-Mathis,Artist,orchestrate
f5200669-ec64-4301-8365-accbf60c0a49,Miller PLC,Regulatory affairs officer,leverage
23977df5-6842-4e93-a2f3-47899a041873,Brown Rose and Armstrong,Chemist analytical,productize
935925a5-0d61-46b4-a33b-41c1bfec9d47,Schmitt Gray and Fleming,Dealer,monetize
212c09e2-87dc-4524-a088-982da2bdb8ef,Wells Williams and Hamilton,Pension scheme manager,orchestrate
99184584-165b-4875-bd97-3747daf6c898,Smith LLC,Mental health nurse,revolutionize
c124f225-d0ad-4cfb-9bc5-4005ef59db1c,Thomas Krueger and Jenkins,Structural engineer,benchmark
da2bdd78-910d-4951-806b-e89990368043,Walsh LLC,Land,leverage
82fb45b4-990f-4dfc-84a9-ddd16ab35d39,Edwards and Sons,Radio broadcast assistant,engineer
e8a0f95f-c0bf-465d-81c1-a236b936d5cc,Meyer-Hernandez,Community arts worker,engage
1188db8c-1d87-4e37-8722-344ad55289b6,Morgan Moore and Norton,Community pharmacist,exploit
7c696e9c-77a5-4f82-a52e-e31d9ab378b7,Hale-Gates,Private music teacher,morph
532f50f6-00b1-4659-9bf9-15888009a2f3,Herrera-Bray,Pathologist,e-enable
beacd270-a962-4710-a1ec-45c1d1715f36,Goodman-Cook,Engineer materials,matrix
dc6ff0fa-5333-42fe-a6c4-b96e783eda93,Francis and Sons,Nurse mental health,integrate
1b0437c5-a366-46c4-924e-0e0552346fbc,Ryan-Good,Therapist music,strategize
de1479ac-2470-49d9-bf0d-c2cf141007a1,Glover Macdonald and Nelson,Energy engineer,streamline
8cd62cac-595c-47ba-b5e7-428ac7aaa663,Price LLC,Commissioning editor,monetize
f117a578-9495-4f3e-ad27-4728b69ec041,Young Larson and Smith,Quarry manager,target
3ddd495d-d727-4ab7-a3cf-789ea972b18d,Miller Galloway and Mcfarland,Fine artist,orchestrate
3e116933-65ab-43ed-a4cc-7916c4f638b5,Flynn Inc,Call centre manager,scale
be41cf53-73e7-4942-8479-af04ad410c78,Obrien-Jacobs,Restaurant manager,cultivate
beb09db2-2b0d-4e4d-b269-96a98355f265,George Brown and Mcclure,Community pharmacist,facilitate
9ad0a9a8-65ac-4be5-b9d1-c9d8088c1a05,Myers Fowler and Mann,Marketing executive,productize
972d467e-c436-4f8e-a4f8-d0317b137a14,Brown LLC,Tax inspector,embrace
27a5a21c-018c-407a-ae5a-70dea29c8122,Coleman-Huynh,Immigration officer,productize
f3193290-34ef-48cc-9f3a-6f1a62d1e60a,Kelly Cooper and Williams,Programmer multimedia,integrate
19171d2d-750b-46b4-896e-519beb1a7b39,Walker-Middleton,Investment banker operational,orchestrate
e44e1f28-2425-46ba-b127-e6233d92582e,Kelley-Oconnor,Financial risk analyst,e-enable
5db60ba6-47a5-431a-94e9-0bba0d907ee1,Short and Sons,Secretary/administrator,expedite
a52a31a1-48ed-495a-9bec-c51d593848a6,Allen-Mann,Geologist wellsite,brand
62d2e6eb-623a-4f77-b76f-24bd31d0f0b9,Smith-Hayden,Tour manager,streamline
c3e5704d-ee5a-4ee6-acb6-86c32d4e092b,Smith Sanders and Avery,Office manager,visualize
a0ac0de7-eb18-42c2-9793-795dc9f80e3d,Guerra Lopez and Riley,TEFL teacher,whiteboard
c205a355-b2aa-4808-903b-cca91f5e4456,Jordan Inc,Arts administrator,engage
4b2fae2f-710a-41cd-a8e5-7bbcb9ccfb4f,Henry-Johnson,Public relations account executive,empower
23e2be42-c448-4ea2-bce9-9b2e7782afa9,Scott-Davis,Landscape architect,re-intermediate
50602eb9-2640-4851-9b0c-29fe614fba45,Cowan Ltd,Music therapist,engineer
87c686d3-04f4-44e6-8895-d73c1fcc66a0,Newton Kennedy and Jackson,Sales executive,drive
b9e849fc-5694-4e6d-af35-0df5225402e2,Thompson LLC,International aid/development worker,re-intermediate
2d6faf6b-f808-442f-bb43-bae68ebb821d,Pierce and Sons,Production manager,innovate
2b2a0922-c224-4d8e-b340-94893d961147,Sullivan Ltd,Psychotherapist dance movement,synthesize
8a52b5ad-b6b5-4254-985d-800cd9ac8df1,Stevens Wu and Lane,Learning disability nurse,facilitate
22bae436-dc0d-4946-8185-8cd651ab95cd,Fuller-Smith,Catering manager,grow
8824418a-310b-4c94-a12f-41ec68487547,Wiggins-Lewis,Financial manager,leverage
91ea6a35-3ac2-4090-97fb-c5950a8091b4,Hardin Valenzuela and Gaines,Retail buyer,facilitate
f72b42e4-d65b-4b29-887d-620a73272371,Burns LLC,Charity fundraiser,expedite
3c9e66d1-be92-47d6-80b6-60d5758a82e6,Clark-Mckinney,Designer industrial/product,envisioneer
eade907b-9555-4b09-9af8-f1db730849ca,Smith-Hernandez,Architect,target
ebd05138-f0a6-45a8-a876-5ac5c780c578,Meza-Miller,Office manager,optimize
92d0941a-33c8-42f5-985b-3564a4d6a76d,Garcia LLC,Sub,mesh
675c0a38-e43e-4a7c-bc4b-9798a76ac85e,Oconnor and Sons,Music tutor,leverage
1a77139f-877f-44f3-abcb-48e6ea577407,Williams and Sons,Audiological scientist,leverage
98dbd0c1-e32c-440b-b585-787ccc70cdda,Smith LLC,Oceanographer,transform
e40677be-de01-49e4-8d33-be78b0c4e8eb,Bowers-Clark,Production engineer,scale
70990f1f-ce11-455d-bddc-dda38febbacf,Harrison Group,Corporate treasurer,syndicate
741b4783-8dbd-4d9a-897a-0e1e08b03e5c,Cox Jensen and Phillips,Librarian academic,architect
e4686b6d-f1bd-46d0-8ccb-f5429e4fa2b3,Harrison Ltd,Public librarian,aggregate
91be9f18-60a6-49db-aae3-dd786ddfd288,Ingram-Lane,Records manager,iterate
9383317b-62fe-43eb-8856-0c7b833c1ebb,Anderson-Massey,Curator,optimize
819b7bd6-1bc1-4cef-8014-74c2b2a5a3a5,Jordan Castillo and Glenn,Customer service manager,incubate
4bfc70d5-c536-4053-9b35-f62bfea62cfe,Conley Ltd,Public house manager,revolutionize
77ca06b1-2ee1-4a44-9c03-c80ad4d1afc0,Hanson PLC,Civil engineer consulting,transition
6bef8a29-5fc9-408c-83ca-fb14d1fc08d3,Clark-Shepherd,Illustrator,orchestrate
4b1c05e2-c276-48b8-949b-55adb5a3bd8f,Singh Baker and Reynolds,Sound technician broadcasting/film/video,productize
ac99b18f-f4d9-4ddc-9a26-f3d720296519,Anderson-Garcia,Psychologist clinical,facilitate
0a53f7a4-cd85-451b-af52-41f8c6757526,Williams Smith and Cook,Further education lecturer,integrate
31651a4a-6d51-4b46-888d-7fae4b6af677,Terry-Morrow,Teacher adult education,grow
f8aa34a7-5dc8-4890-a128-f725ee8d4c59,Dennis Ltd,Broadcast journalist,cultivate
49777117-573d-437d-9c8f-55cfbb9f95e5,Griffin Spencer and Reese,Education officer museum,deploy
3a10597c-7250-4eac-bb29-63a02ccf7618,Esparza LLC,Glass blower/designer,facilitate
41abfb18-8047-4b55-95bd-024214de9a02,Rice-Herrera,Engineer biomedical,transition
12595b06-e677-4003-950e-5e9dd514f0e2,Gibson Young and Stevens,Telecommunications researcher,grow
4e81a87a-2077-442f-8058-1bb47d371207,Grant Porter and Gutierrez,Purchasing manager,transform
c346cbb5-0487-4913-ac0c-8a63c99b73d9,Patterson Conley and Moore,Leisure centre manager,transform
83fd3f80-87ca-47c8-9a36-bb132f0c6882,Hughes Hunter and Spencer,Contractor,extend
b723d2f5-f117-4eb8-8787-1cad6c4e1974,Luna Morales and Singh,Brewing technologist,exploit
3994610d-0228-4263-b69b-0e34bcffb99a,Taylor Group,Occupational hygienist,maximize
723f9706-cc4c-4b24-abe3-7dcc26c32d99,Thompson George and Allen,Field trials officer,re-intermediate
109f5831-924d-4788-b764-da8d78b1dd66,Snyder-Romero,Corporate investment banker,strategize
49db951f-5102-4922-b50e-f534aca080e1,Davidson-Davis,Haematologist,leverage
c649a9f8-ab68-4b88-8f82-fc79d01e0bc3,Davis-Bennett,Horticulturist amenity,e-enable
0a0b4507-4046-4217-9ef6-8619f4718a20,Cunningham and Sons,Ergonomist,implement
edd5235c-c5b9-4a14-9a44-348977018631,Kramer Blankenship and King,Hotel manager,leverage
c2746fab-b65e-4262-9046-b1e9f37d1179,Bailey-Jones,Learning disability nurse,facilitate
4432c8de-34e3-4173-9e33-89a06500a43d,Barber Taylor and Bradley,Biomedical engineer,unleash
8c79b629-90d5-423c-83f1-6a81128139c6,Moore Group,Teaching laboratory technician,unleash
4fdc4369-5fea-4f66-af5c-6fb75bae2058,Green Roberts and Collins,Energy manager,scale
c8fd2d03-e475-47c5-9dfd-79da4e016a43,Castillo-Parsons,Magazine features editor,utilize
3b32a765-d67e-4215-9483-94274a5ac224,Mcdaniel-Warner,Clinical molecular geneticist,leverage
1ff5b941-ddaa-461d-8c71-27586c742ed5,Gordon-Dennis,Mental health nurse,e-enable
7cd7483b-abdf-4982-8a94-ddd36c4c445a,Singleton Harrison and Lucas,Field seismologist,engage
7fe831b4-fec0-4560-8f7a-462f17629779,Stewart-Beltran,Control and instrumentation engineer,brand
91fc3fab-f8ed-413a-aff2-d9c631779f53,Warner Montoya and Wolf,Fisheries officer,empower
5087a782-4047-4fb2-8b1b-2f4461ed126b,Morris Group,Toxicologist,syndicate
5f97afe2-a746-405d-8826-1e4e910ab897,Phelps Arroyo and Hammond,Hydrogeologist,grow
c81e3394-b0c3-4de3-a2ae-c5817556915f,Lambert Group,Primary school teacher,embrace
2e795d20-4bda-479d-a064-90a4b1ec339d,Romero Lucas and Collins,Engineer civil (contracting),synergize
20bcc0a3-e5da-4b97-bb5d-fd601c027955,Mendoza Rice and Campbell,Designer furniture,facilitate
3afc14df-98d1-4836-802c-5ce340d1c536,Stephens and Sons,Surveyor minerals,iterate
984a522b-2c92-4af3-92bf-43c5698aa712,Washington-Martinez,English as a second language teacher,deploy
fb1fb346-bfff-48e4-b292-d7779770ad5c,Kane Payne and Perry,Sports administrator,re-contextualize
782a8e56-a10a-4de4-9dfa-e503cfb02bb9,Brown Phillips and Smith,Industrial buyer,strategize
7fd789ee-52f3-4f07-809d-3c794b03b22c,Fox Inc,Fish farm manager,repurpose
76bc529e-e1e0-414d-b70b-0e18846590c4,Miller PLC,Scientist physiological,synergize
483c0eed-13f5-4938-9b61-b8fb1a361b53,Henderson Inc,Dealer,revolutionize
8ff92441-f46b-40b5-b4a5-3e59a582a70a,Edwards-Williams,Public librarian,extend
862a8bff-1746-4b15-b01a-4a6e3b58b22b,Gibbs Ltd,IT sales professional,revolutionize
9e3b205a-4351-4f8d-ad62-5f5faedc5fe6,Snow Johns and Frank,Interior and spatial designer,transform
5594db79-b1c5-41a2-97d1-2a49649624ca,Wilson Park and Lamb,Scientist audiological,re-contextualize
8b5bb15a-6c01-4454-85dc-f42f3fa9bf6d,Romero Wong and Howard,Orthoptist,expedite
166dd6f0-66a3-4fff-9e1c-6e6bcbd1344f,Peterson-Jenkins,Architect,expedite
a1311988-8dca-495f-9bf7-26a4ffe950eb,Perez-Fuller,Programmer multimedia,mesh
c70530f1-9031-4877-999d-0c7eeace453d,Brown-Cherry,Optometrist,deploy
2dda5db9-b467-422c-8ff4-51b9289026ee,Landry-Phillips,Engineer maintenance (IT),unleash
a0d10ffa-8f09-4c3d-a053-c49894c8ba7f,Richardson Mcclain and Mayo,Sales executive,maximize
4c0e66e3-510a-4671-9729-850872c6075c,Mcdowell and Sons,Engineer aeronautical,architect
509b413c-6aa5-4dbe-95c3-8392964cc257,Giles Conway and Davis,Training and development officer,re-intermediate
ddd7b040-09a3-4231-ab67-66c7277cfc46,Brown LLC,Investment banker operational,facilitate
f45973b3-ad10-48da-a1a6-c7f3421c0095,Myers Group,Media buyer,implement
e5077688-a7e3-486c-98a8-6ca378ca18eb,Santos James and Cardenas,Lecturer further education,facilitate
62047ddc-ab29-4b85-95d6-edf90422ed6d,Romero-Gregory,Web designer,enable
975c9718-ae81-4d34-bf96-55d1313d3a25,White Moore and Smith,Civil Service administrator,empower
57d35ede-2b3f-43ac-8ed8-aca7f9a036aa,Cox Washington and Roberts,Film/video editor,target
ce102edf-3d5e-4fa1-ad2d-5407107d95ca,White-Thomas,Insurance claims handler,implement
597918bb-6448-440c-823c-94d7dd2a1aa7,Johnson-Glass,Architect,engineer
c84e9857-d06b-4e91-b248-5e7f32af8dfe,Leach-Hunt,Designer graphic,orchestrate
1346a4b3-6b68-4801-b183-f3537c16048e,Smith Smith and Johnson,Midwife,enable
7b5549ed-b348-48d6-8978-23f4bd0c004e,Lowe LLC,Corporate investment banker,grow
70dc7d82-2731-48b0-874e-fd351b5760ee,Crosby Salinas and Martin,Passenger transport manager,streamline
d28f0078-13eb-40cc-bbb5-f991d9de940f,Frazier Foster and Wilson,Clinical scientist histocompatibility and immunogenetics,disintermediate
b3c5f66e-a7bb-40a7-9e83-2d285fe73712,Wallace Ruiz and Cooper,Physicist medical,facilitate
cd24a9c1-ddce-494c-b64d-1b963d6abc10,Coleman Group,Broadcast presenter,deploy
ba59e3f7-c1b6-4177-a840-9a0a2af2e6ee,Molina-Taylor,Armed forces logistics/support/administrative officer,drive
f6e036de-3399-4796-975a-b1725fd19b7f,Wood Frazier and Garcia,Barrister,re-contextualize
4ddeeacf-76c4-4425-9f89-cfca337b6262,Roy-Zamora,Medical physicist,revolutionize
a86236a8-0f71-448a-8487-b03961cec3d4,Peterson-Walker,Careers information officer,generate
53b48d7e-39c2-47f8-89e9-76644b53234a,Hardin-Cole,Network engineer,iterate
843d32a1-513c-4034-a242-48be1ff3f243,Meyer Conway and Moore,Lecturer further education,cultivate
e7dad319-da23-47f3-9cf9-6e9f8a404b59,Velez Johnson and Flowers,Higher education careers adviser,visualize
bc6f8a12-05f1-4d79-bc4a-d8fd0b0f9d2d,Stewart Morrison and Jacobs,Records manager,implement
8ab196db-73af-457b-9462-804500e9092a,Armstrong Inc,Patent examiner,orchestrate
c9fdf4b1-a233-4a20-933e-7125d9ee0587,Gates-Williams,Translator,extend
1133230a-b5c7-4b9a-94d7-5134ba10bef2,Gray Brown and Farley,Dispensing optician,disintermediate
cd773089-3f6e-4209-8bed-c691e6d4d66a,Whitney Group,Estate agent,re-contextualize
48cdf25b-b9e4-438e-bb13-53710e85b268,Walker Rodriguez and Jackson,Sound technician broadcasting/film/video,strategize
68734513-c92f-4fc2-9d53-f8c40f62f3af,Costa and Sons,Teaching laboratory technician,optimize
83c84e89-606c-4bbd-8fbf-6af057dc4b74,Gonzalez PLC,Bonds trader,scale
f1b4d17d-2045-4ef8-891a-7be16ce8483b,Gray-Wilson,Company secretary,scale
b407fc70-db80-4d9b-b71f-4be8aa5cd6dd,Proctor-Trevino,Adult guidance worker,enable
9cde4f40-0198-4598-a39d-1112dcae98a7,Sweeney Inc,Teacher primary school,e-enable
50870aec-e692-475c-9acc-ddebfeb40f4c,Cox Inc,Scientist research (medical),redefine
fc627548-9e3f-45ef-80eb-d7911a3b244a,Foley Ltd,Clinical molecular geneticist,scale
e2f9c693-1c8c-4186-9cff-5f289c9e7834,Jackson Shaw and Martinez,Engineer building services,extend
7cc60b57-2c83-4fda-a194-817d29a8fe34,Cohen Little and Jacobs,Hydrogeologist,reinvent
522fe017-db62-4cd7-8d12-92bfc733583a,Rios Carpenter and Price,Producer radio,redefine
80935bc0-d097-4087-b5be-73134e7dd9c9,Cervantes Alexander and Brown,Engineer materials,monetize
6e539b2a-b06a-45a8-ae19-a2201bf743f4,Lopez-Coleman,Operational investment banker,repurpose
88d01886-088d-43f6-973a-33c284ac41c6,Sawyer Sosa and Guerrero,Teacher secondary school,optimize
f1052dcc-472c-4ff7-b332-273814b9a0f1,Lozano-Hughes,Furniture conservator/restorer,visualize
79a4db48-046f-468e-8a0b-c15ba9aad6d6,Kent LLC,Designer exhibition/display,generate
0085d265-1c21-4c66-b1e6-00362919cd23,Little-Munoz,Legal executive,mesh
524e4f60-c586-4619-9a99-4290bc72f6b1,Jackson LLC,Waste management officer,unleash
e93ea12f-7bd0-4199-a69e-6b07f798fb19,Richardson Bush and Hart,Designer textile,enhance
517cdea1-196e-4ae0-98ac-4e1a54395c03,Hawkins Hines and Baird,Careers adviser,grow
011f70ba-34dd-4338-aeec-8d9918437a29,Gibson Orr and Johnson,Contractor,grow
fa0d1afe-c8e5-4d42-97c7-5f9659e34d85,Heath-Hicks,Actuary,synthesize
476afa01-9aaf-496b-bc43-5363d237e048,Cisneros Evans and Ruiz,English as a second language teacher,productize
4817f1a3-a4df-4960-a4ab-99a54b96fe17,Martinez Group,Industrial/product designer,exploit
2fbb46d3-c431-40c2-902e-f752015377c4,Costa-Waters,Music tutor,transition
7c2d42d7-8ad5-41ac-b3ab-dbfdc33c6c34,Dunlap LLC,Animal nutritionist,integrate
f321b349-5429-43a1-a32b-22964b67c413,Chaney Warner and Bush,Politicians assistant,scale
df10aead-e786-4202-9d57-f3d307669827,Dyer-Smith,Armed forces logistics/support/administrative officer,benchmark
e4acbace-8a09-4bf5-901f-5dce04ba344b,King Ltd,Consulting civil engineer,evolve
e8bf37ff-d64a-48bc-aafe-f4b43071a015,Graham Adams and Simmons,Museum/gallery exhibitions officer,repurpose
c83c8e88-835d-4aee-935c-88a2b31db0ed,Burns and Sons,Designer blown glass/stained glass,harness
74596a1c-2c4d-4d55-b2b5-e23e9e7fd5bf,Khan and Sons,Catering manager,architect
